stat,range
1274,1920.3523970133224
1275,1920.8857487034736
1276,1921.4190279734057
1277,1921.9522349588003
1278,1922.4853697950186
1279,1923.0184326171059
1280,1923.5514235597896
1281,1924.0843427574805
1282,1924.617190344276
1283,1925.1499664539597
1284,1925.6826712200007
1285,1926.2153047755567
1286,1926.7478672534746
1287,1927.280358786292
1288,1927.8127795062353
1289,1928.3451295452248
1290,1928.8774090348718
1291,1929.4096181064824
1292,1929.9417568910567
1293,1930.4738255192906
1294,1931.005824121576
1295,1931.5377528280028
1296,1932.0696117683585
1297,1932.601401072131
1298,1933.133120868506
1299,1933.6647712863712
1300,1934.1963524543182
1301,1934.7278645006381
1302,1935.2593075533282
1303,1935.7906817400892
1304,1936.3219871883277
1305,1936.8532240251561
1306,1937.3843923773948
1307,1937.915492371571
1308,1938.4465241339228
1309,1938.9774877903965
1310,1939.5083834666493
1311,1940.0392112880518
1312,1940.5699713796846
1313,1941.1006638663434
1314,1941.6312888725367
1315,1942.161846522489
1316,1942.6923369401404
1317,1943.222760249148
1318,1943.7531165728853
1319,1944.2834060344453
1320,1944.8136287566406
1321,1945.3437848620024
1322,1945.8738744727846
1323,1946.4038977109606
1324,1946.9338546982292
1325,1947.46374555601
1326,1947.9935704054478
1327,1948.523329367413
1328,1949.0530225625007
1329,1949.5826501110332
1330,1950.1122121330607
1331,1950.6417087483603
1332,1951.17114007644
1333,1951.7005062365363
1334,1952.2298073476163
1335,1952.75904352838
1336,1953.2882148972576
1337,1953.8173215724137
1338,1954.3463636717458
1339,1954.8753413128875
1340,1955.4042546132052
1341,1955.9331036898038
1342,1956.461888659524
1343,1956.990609638945
1344,1957.519266744383
1345,1958.047860091894
1346,1958.5763897972754
1347,1959.104855976063
1348,1959.633258743535
1349,1960.161598214713
1350,1960.6898745043593
1351,1961.2180877269823
1352,1961.7462379968329
1353,1962.2743254279087
1354,1962.8023501339528
1355,1963.3303122284535
1356,1963.8582118246488
1357,1964.386049035524
1358,1964.9138239738131
1359,1965.4415367519987
1360,1965.9691874823154
1361,1966.4967762767485
1362,1967.0243032470346
1363,1967.5517685046627
1364,1968.0791721608757
1365,1968.6065143266699
1366,1969.1337951127955
1367,1969.6610146297594
1368,1970.1881729878237
1369,1970.7152702970077
1370,1971.2423066670876
1371,1971.7692822075983
1372,1972.296197027833
1373,1972.8230512368439
1374,1973.3498449434453
1375,1973.8765782562102
1376,1974.4032512834744
1377,1974.9298641333355
1378,1975.456416913655
1379,1975.9829097320558
1380,1976.5093426959268
1381,1977.0357159124221
1382,1977.5620294884598
1383,1978.088283530726
1384,1978.614478145672
1385,1979.1406134395188
1386,1979.6666895182539
1387,1980.192706487634
1388,1980.7186644531862
1389,1981.2445635202066
1390,1981.7704037937638
1391,1982.296185378696
1392,1982.8219083796155
1393,1983.3475729009056
1394,1983.8731790467245
1395,1984.3987269210036
1396,1984.9242166274496
1397,1985.4496482695433
1398,1985.975021950544
1399,1986.500337773485
1400,1987.0255958411776
1401,1987.5507962562122
1402,1988.075939120956
1403,1988.601024537557
1404,1989.1260526079407
1405,1989.6510234338157
1406,1990.1759371166695
1407,1990.7007937577714
1408,1991.2255934581735
1409,1991.7503363187116
1410,1992.2750224400022
1411,1992.7996519224484
1412,1993.3242248662373
1413,1993.8487413713397
1414,1994.3732015375138
1415,1994.8976054643038
1416,1995.4219532510413
1417,1995.946244996844
1418,1996.4704808006204
1419,1996.9946607610646
1420,1997.5187849766621
1421,1998.042853545688
1422,1998.5668665662085
1423,1999.0908241360787
1424,1999.6147263529479
1425,2000.138573314256
1426,2000.6623651172374
1427,2001.1861018589173
1428,2001.7097836361174
1429,2002.2334105454524
1430,2002.756982683333
1431,2003.2805001459649
1432,2003.8039630293504
1433,2004.3273714292886
1434,2004.8507254413748
1435,2005.3740251610045
1436,2005.8972706833704
1437,2006.420462103463
1438,2006.943599516075
1439,2007.4666830157958
1440,2007.9897126970186
1441,2008.5126886539365
1442,2009.035610980544
1443,2009.558479770639
1444,2010.0812951178204
1445,2010.604057115492
1446,2011.126765856862
1447,2011.6494214349405
1448,2012.172023942545
1449,2012.694573472297
1450,2013.2170701166249
1451,2013.739513967764
1452,2014.2619051177548
1453,2014.7842436584472
1454,2015.3065296814987
1455,2015.8287632783754
1456,2016.3509445403524
1457,2016.873073558514
1458,2017.3951504237564
1459,2017.9171752267844
1460,2018.4391480581148
1461,2018.9610690080767
1462,2019.482938166811
1463,2020.004755624271
1464,2020.5265214702238
1465,2021.048235794249
1466,2021.5698986857433
1467,2022.0915102339145
1468,2022.6130705277876
1469,2023.1345796562032
1470,2023.6560377078183
1471,2024.1774447711061
1472,2024.698800934357
1473,2025.2201062856798
1474,2025.741360913
1475,2026.2625649040638
1476,2026.7837183464346
1477,2027.3048213274967
1478,2027.8258739344544
1479,2028.3468762543318
1480,2028.8678283739746
1481,2029.3887303800507
1482,2029.9095823590483
1483,2030.4303843972796
1484,2030.9511365808798
1485,2031.4718389958066
1486,2031.992491727842
1487,2032.5130948625922
1488,2033.0336484854886
1489,2033.554152681788
1490,2034.0746075365732
1491,2034.5950131347515
1492,2035.1153695610592
1493,2035.6356769000581
1494,2036.1559352361385
1495,2036.6761446535181
1496,2037.196305236244
1497,2037.716417068191
1498,2038.2364802330644
1499,2038.7564948143993
1500,2039.2764608955601
1501,2039.7963785597426
1502,2040.3162478899744
1503,2040.8360689691137
1504,2041.3558418798511
1505,2041.875566704711
1506,2042.3952435260485
1507,2042.9148724260533
1508,2043.4344534867491
1509,2043.9539867899935
1510,2044.4734724174787
1511,2044.9929104507328
1512,2045.5123009711187
1513,2046.0316440598358
1514,2046.5509397979188
1515,2047.0701882662408
1516,2047.5893895455115
1517,2048.1085437162774
1518,2048.6276508589253
1519,2049.1467110536782
1520,2049.665724380599
1521,2050.1846909195906
1522,2050.703610750395
1523,2051.222483952594
1524,2051.741310605611
1525,2052.2600907887095
1526,2052.7788245809966
1527,2053.2975120614174
1528,2053.8161533087623
1529,2054.3347484016635
1530,2054.8532974185964
1531,2055.37180043788
1532,2055.890257537677
1533,2056.4086687959934
1534,2056.9270342906816
1535,2057.445354099438
1536,2057.963628299805
1537,2058.481856969171
1538,2059.0000401847697
1539,2059.518178023683
1540,2060.036270562838
1541,2060.554317879011
1542,2061.0723200488246
1543,2061.5902771487517
1544,2062.108189255111
1545,2062.626056444073
1546,2063.1438787916563
1547,2063.6616563737293
1548,2064.17938926601
1549,2064.697077544068
1550,2065.2147212833233
1551,2065.732320559048
1552,2066.2498754463645
1553,2066.7673860202485
1554,2067.2848523555263
1555,2067.8022745268804
1556,2068.319652608843
1557,2068.836986675802
1558,2069.354276801998
1559,2069.871523061527
1560,2070.388725528339
1561,2070.905884276239
1562,2071.4229993788867
1563,2071.9400709098
1564,2072.45709894235
1565,2072.9740835497673
1566,2073.491024805137
1567,2074.0079227814017
1568,2074.524777551362
1569,2075.0415891876773
1570,2075.5583577628645
1571,2076.0750833492984
1572,2076.591766019214
1573,2077.1084058447054
1574,2077.625002897726
1575,2078.14155725009
1576,2078.6580689734715
1577,2079.174538139405
1578,2079.690964819287
1579,2080.2073490843754
1580,2080.723691005788
1581,2081.2399906545083
1582,2081.7562481013797
1583,2082.2724634171086
1584,2082.7886366722655
1585,2083.3047679372835
1586,2083.8208572824615
1587,2084.33690477796
1588,2084.852910493805
1589,2085.3688744998894
1590,2085.884796865968
1591,2086.4006776616634
1592,2086.9165169564635
1593,2087.432314819722
1594,2087.94807132066
1595,2088.4637865283644
1596,2088.979460511791
1597,2089.4950933397618
1598,2090.0106850809666
1599,2090.5262358039636
1600,2091.0417455771812
1601,2091.5572144689136
1602,2092.0726425473263
1603,2092.588029880454
1604,2093.1033765362013
1605,2093.618682582342
1606,2094.1339480865217
1607,2094.6491731162555
1608,2095.1643577389304
1609,2095.679502021805
1610,2096.1946060320092
1611,2096.709669836545
1612,2097.224693502286
1613,2097.739677095981
1614,2098.254620684248
1615,2098.769524333582
1616,2099.28438811035
1617,2099.7992120807917
1618,2100.3139963110234
1619,2100.8287408670344
1620,2101.34344581469
1621,2101.8581112197285
1622,2102.372737147766
1623,2102.8873236642926
1624,2103.4018708346766
1625,2103.9163787241605
1626,2104.4308473978635
1627,2104.945276920785
1628,2105.459667357797
1629,2105.9740187736525
1630,2106.4883312329803
1631,2107.0026048002887
1632,2107.516839539964
1633,2108.031035516272
1634,2108.545192793355
1635,2109.059311435238
1636,2109.573391505824
1637,2110.087433068895
1638,2110.601436188115
1639,2111.115400927027
1640,2111.6293273490564
1641,2112.1432155175085
1642,2112.657065495569
1643,2113.1708773463083
1644,2113.6846511326758
1645,2114.1983869175037
1646,2114.7120847635088
1647,2115.2257447332886
1648,2115.739366889323
1649,2116.2529512939777
1650,2116.7664980095
1651,2117.280007098022
1652,2117.7934786215606
1653,2118.306912642016
1654,2118.8203092211734
1655,2119.333668420703
1656,2119.84699030216
1657,2120.360274926987
1658,2120.87352235651
1659,2121.3867326519426
1660,2121.8999058743843
1661,2122.4130420848214
1662,2122.926141344127
1663,2123.439203713061
1664,2123.9522292522724
1665,2124.4652180222956
1666,2124.9781700835542
1667,2125.4910854963605
1668,2126.0039643209147
1669,2126.516806617306
1670,2127.029612445512
1671,2127.5423818654012
1672,2128.05511493673
1673,2128.567811719146
1674,2129.080472272185
1675,2129.593096655276
1676,2130.105684927736
1677,2130.618237148774
1678,2131.130753377491
1679,2131.6432336728776
1680,2132.155678093818
1681,2132.6680866990855
1682,2133.1804595473486
1683,2133.692796697167
1684,2134.2050982069927
1685,2134.7173641351706
1686,2135.22959453994
1687,2135.741789479432
1688,2136.2539490116737
1689,2136.7660731945825
1690,2137.2781620859732
1691,2137.7902157435537
1692,2138.302234224927
1693,2138.8142175875905
1694,2139.326165888938
1695,2139.8380791862564
1696,2140.3499575367305
1697,2140.86180099744
1698,2141.373609625361
1699,2141.885383477366
1700,2142.397122610224
1701,2142.9088270806005
1702,2143.420496945059
1703,2143.9321322600595
1704,2144.4437330819605
1705,2144.955299467018
1706,2145.466831471385
1707,2145.9783291511144
1708,2146.4897925621563
1709,2147.0012217603607
1710,2147.5126168014763
1711,2148.0239777411507
1712,2148.5353046349305
1713,2149.0465975382635
1714,2149.557856506496
1715,2150.069081594876
1716,2150.58027285855
1717,2151.091430352567
1718,2151.602554131875
1719,2152.1136442513252
1720,2152.624700765669
1721,2153.1357237295583
1722,2153.646713197549
1723,2154.1576692240974
1724,2154.668591863562
1725,2155.1794811702057
1726,2155.690337198191
1727,2156.2011600015862
1728,2156.7119496343616
1729,2157.22270615039
1730,2157.7334296034483
1731,2158.2441200472176
1732,2158.754777535284
1733,2159.265402121135
1734,2159.7759938581657
1735,2160.286552799674
1736,2160.7970789988626
1737,2161.30757250884
1738,2161.81803338262
1739,2162.3284616731216
1740,2162.8388574331702
1741,2163.3492207154964
1742,2163.8595515727375
1743,2164.3698500574365
1744,2164.8801162220443
1745,2165.390350118917
1746,2165.900551800319
1747,2166.410721318422
1748,2166.920858725305
1749,2167.4309640729525
1750,2167.941037413261
1751,2168.451078798031
1752,2168.961088278975
1753,2169.4710659077105
1754,2169.981011735767
1755,2170.49092581458
1756,2171.000808195496
1757,2171.5106589297698
1758,2172.020478068567
1759,2172.530265662962
1760,2173.0400217639394
1761,2173.549746422394
1762,2174.05943968913
1763,2174.5691016148635
1764,2175.0787322502206
1765,2175.5883316457393
1766,2176.097899851867
1767,2176.607436918965
1768,2177.1169428973035
1769,2177.626417837066
1770,2178.1358617883475
1771,2178.645274801155
1772,2179.154656925409
1773,2179.6640082109416
1774,2180.1733287074962
1775,2180.6826184647325
1776,2181.1918775322206
1777,2181.7011059594447
1778,2182.2103037958022
1779,2182.719471090606
1780,2183.2286078930806
1781,2183.7377142523665
1782,2184.2467902175163
1783,2184.755835837499
1784,2185.264851161197
1785,2185.773836237409
1786,2186.282791114848
1787,2186.7917158421415
1788,2187.300610467833
1789,2187.8094750403834
1790,2188.3183096081652
1791,2188.8271142194717
1792,2189.3358889225087
1793,2189.844633765401
1794,2190.353348796187
1795,2190.8620340628254
1796,2191.370689613189
1797,2191.879315495069
1798,2192.3879117561737
1799,2192.8964784441287
1800,2193.4050156064773
1801,2193.913523290681
1802,2194.4220015441183
1803,2194.9304504140873
1804,2195.438869947803
1805,2195.9472601924012
1806,2196.455621194934
1807,2196.963953002373
1808,2197.47225566161
1809,2197.980529219455
1810,2198.4887737226386
1811,2198.996989217809
1812,2199.505175751537
1813,2200.0133333703106
1814,2200.5214621205405
1815,2201.029562048555
1816,2201.5376332006053
1817,2202.0456756228623
1818,2202.5536893614176
1819,2203.061674462284
1820,2203.569630971396
1821,2204.0775589346085
1822,2204.5854583976998
1823,2205.093329406366
1824,2205.60117200623
1825,2206.1089862428344
1826,2206.6167721616425
1827,2207.1245298080426
1828,2207.632259227345
1829,2208.139960464782
1830,2208.6476335655084
1831,2209.1552785746035
1832,2209.662895537069
1833,2210.17048449783
1834,2210.678045501735
1835,2211.1855785935577
1836,2211.6930838179933
1837,2212.200561219663
1838,2212.708010843112
1839,2213.215432732809
1840,2213.722826933147
1841,2214.2301934884463
1842,2214.737532442948
1843,2215.244843840823
1844,2215.752127726162
1845,2216.259384142987
1846,2216.7666131352407
1847,2217.273814746794
1848,2217.7809890214426
1849,2218.2881360029096
1850,2218.795255734842
1851,2219.3023482608155
1852,2219.8094136243303
1853,2220.316451868815
1854,2220.823463037624
1855,2221.330447174039
1856,2221.837404321268
1857,2222.3443345224478
1858,2222.851237820642
1859,2223.358114258841
1860,2223.8649638799634
1861,2224.3717867268565
1862,2224.8785828422956
1863,2225.385352268982
1864,2225.892095049548
1865,2226.398811226554
1866,2226.905500842487
1867,2227.4121639397663
1868,2227.918800560736
1869,2228.4254107476745
1870,2228.9319945427833
1871,2229.438551988198
1872,2229.945083125983
1873,2230.451587998131
1874,2230.9580666465654
1875,2231.46451911314
1876,2231.9709454396375
1877,2232.477345667773
1878,2232.98371983919
1879,2233.490067995464
1880,2233.9963901781007
1881,2234.5026864285364
1882,2235.008956788139
1883,2235.5152012982076
1884,2236.0214199999727
1885,2236.527612934596
1886,2237.0337801431706
1887,2237.539921666722
1888,2238.0460375462076
1889,2238.552127822517
1890,2239.0581925364704
1891,2239.5642317288225
1892,2240.07024544026
1893,2240.576233711401
1894,2241.0821965827986
1895,2241.588134094936
1896,2242.094046288232
1897,2242.599933203038
1898,2243.105794879638
1899,2243.611631358249
1900,2244.1174426790235
1901,2244.623228882047
1902,2245.1289900073384
1903,2245.634726094851
1904,2246.1404371844715
1905,2246.6461233160226
1906,2247.1517845292606
1907,2247.6574208638754
1908,2248.163032359494
1909,2248.6686190556766
1910,2249.1741809919176
1911,2249.679718207649
1912,2250.1852307422355
1913,2250.690718634979
1914,2251.196181925117
1915,2251.7016206518215
1916,2252.2070348542006
1917,2252.7124245712994
1918,2253.2177898420987
1919,2253.723130705514
1920,2254.228447200399
1921,2254.7337393655434
1922,2255.2390072396743
1923,2255.744250861452
1924,2256.2494702694785
1925,2256.75466550229
1926,2257.259836598361
1927,2257.7649835961015
1928,2258.2701065338615
1929,2258.775205449926
1930,2259.280280382521
1931,2259.7853313698056
1932,2260.29035844988
1933,2260.795361660783
1934,2261.3003410404895
1935,2261.8052966269142
1936,2262.310228457909
1937,2262.8151365712656
1938,2263.320021004713
1939,2263.8248817959206
1940,2264.3297189824957
1941,2264.8345326019853
1942,2265.339322691875
1943,2265.84408928959
1944,2266.3488324324944
1945,2266.853552157893
1946,2267.358248503029
1947,2267.8629215050864
